Order ID,Customer ID,Order DateTime,Product Name,Category,Quantity,Price,City,Delivery Time (mins),Order Status
ORD1768,CUST112,2023-02-12 23:16:00,Potatoes,Vegetables,1,274.4,Hyderabad,72.9,Delivered
ORD1769,CUST131,2023-02-06 03:49:00,Milk,Dairy,5,103.48,Pune,59.23,Delivered
ORD1770,CUST265,2023-11-13 15:31:00,Bread,Bakery,1,315.79,Pune,25.77,Delivered
ORD1771,CUST383,2023-06-11 11:38:00,Bananas,Fruits,3,93.44,Kolkata,,Returned
ORD1772,CUST336,2023-07-25 18:03:00,Fish,Meat,2,73.57,Bangalore,79.61,Delivered
ORD1773,CUST144,2023-10-11 17:24:00,Wheat Flour,Grains,1,41.44,Kolkata,,Cancelled
ORD1774,CUST199,2023-10-13 00:40:00,Eggs,Dairy,3,303.73,Pune,77.58,Delivered
ORD1775,CUST258,2023-06-12 08:26:00,Wheat Flour,Grains,1,289.06,Pune,68.37,Delivered
ORD1776,CUST105,2023-06-07 02:03:00,Butter,Dairy,1,470.65,Kolkata,51.41,Delivered
ORD1777,CUST300,2023-08-08 19:57:00,Tomatoes,Vegetables,1,104.99,Delhi,15.84,Delivered
ORD1778,CUST275,2023-04-11 01:16:00,Bananas,Fruits,4,379.54,Bangalore,83.63,Delivered
ORD1779,CUST283,2023-06-27 13:45:00,Bananas,Fruits,5,151.34,Chennai,63.78,Delivered
ORD1780,CUST389,2023-07-11 08:44:00,Tomatoes,Vegetables,4,483.93,Delhi,47.14,Delivered
ORD1781,CUST494,2023-05-30 21:11:00,Eggs,Dairy,3,148.03,Pune,29.0,Delivered
ORD1782,CUST147,2023-08-08 03:26:00,Bananas,Fruits,1,98.49,Kolkata,74.83,Delivered
ORD1783,CUST232,2023-02-23 11:25:00,Tomatoes,Vegetables,4,217.6,Pune,81.48,Delivered
ORD1784,CUST285,2023-04-11 21:40:00,Fish,Meat,5,352.29,Kolkata,51.9,Delivered
ORD1785,CUST121,2023-08-08 16:47:00,Tomatoes,Vegetables,2,372.55,Delhi,46.17,Delivered
ORD1786,CUST130,2023-05-18 09:16:00,Tomatoes,Vegetables,2,311.38,Chennai,87.5,Delivered
ORD1787,CUST146,2023-11-26 06:45:00,Rice,Grains,5,111.54,Delhi,,Cancelled
ORD1788,CUST217,2023-04-12 00:23:00,Rice,Grains,1,146.26,Chennai,27.36,Delivered
ORD1789,CUST305,2023-05-20 13:07:00,Tomatoes,Vegetables,5,185.47,Chennai,,Returned
ORD1790,CUST139,2023-04-18 15:00:00,Rice,Grains,2,338.03,Bangalore,27.15,Delivered
ORD1791,CUST418,2023-12-21 18:21:00,Rice,Grains,3,470.77,Chennai,,Cancelled
ORD1792,CUST343,2023-10-03 02:17:00,Shampoo,Personal Care,1,389.92,Kolkata,66.23,Delivered
ORD1793,CUST407,2023-03-12 09:57:00,Shampoo,Personal Care,4,418.97,Kolkata,,Cancelled
ORD1794,CUST496,2023-01-14 13:16:00,Bananas,Fruits,3,440.44,Kolkata,74.65,Delivered
ORD1795,CUST292,2023-05-29 00:40:00,Eggs,Dairy,5,187.55,Chennai,35.05,Delivered
ORD1796,CUST198,2023-02-16 00:53:00,Fish,Meat,5,328.01,Delhi,15.44,Delivered
ORD1797,CUST434,2023-04-22 02:13:00,Milk,Dairy,4,346.4,Mumbai,26.3,Delivered
ORD1798,CUST345,2023-06-24 19:28:00,Tomatoes,Vegetables,2,386.92,Pune,,Cancelled
ORD1799,CUST459,2023-06-25 20:29:00,Milk,Dairy,1,336.61,Bangalore,59.78,Delivered
ORD1800,CUST239,2023-02-20 15:23:00,Potatoes,Vegetables,5,341.78,Mumbai,26.49,Delivered
ORD1801,CUST304,2023-07-14 06:06:00,Onions,Vegetables,1,27.53,Kolkata,63.54,Delivered
ORD1802,CUST373,2023-06-26 10:02:00,Shampoo,Personal Care,4,322.15,Delhi,35.93,Delivered
ORD1803,CUST454,2023-10-10 10:26:00,Onions,Vegetables,3,432.19,Chennai,57.96,Delivered
ORD1804,CUST248,2023-03-10 10:46:00,Eggs,Dairy,2,491.34,Kolkata,,Returned
ORD1805,CUST288,2023-12-27 16:16:00,Fish,Meat,1,460.68,Pune,53.68,Delivered
ORD1806,CUST476,2023-07-02 09:11:00,Onions,Vegetables,2,95.89,Bangalore,44.68,Delivered
ORD1807,CUST394,2023-09-23 12:57:00,Chicken,Meat,5,335.77,Hyderabad,75.82,Delivered
ORD1808,CUST323,2023-05-16 05:42:00,Bananas,Fruits,5,225.49,Hyderabad,,Returned
ORD1809,CUST327,2023-12-10 01:26:00,Bananas,Fruits,5,278.64,Pune,,Cancelled
ORD1810,CUST477,2023-06-11 03:37:00,Rice,Grains,1,290.4,Hyderabad,,Returned
ORD1811,CUST425,2023-05-19 11:11:00,Fish,Meat,5,448.96,Kolkata,82.44,Delivered
ORD1812,CUST135,2023-01-14 16:43:00,Bananas,Fruits,4,288.66,Delhi,44.07,Delivered
ORD1813,CUST321,2023-12-30 12:51:00,Butter,Dairy,1,320.43,Pune,85.8,Delivered
ORD1814,CUST187,2023-05-27 23:29:00,Bread,Bakery,2,465.72,Delhi,,Cancelled
ORD1815,CUST410,2023-11-11 02:13:00,Chicken,Meat,2,360.26,Delhi,48.08,Delivered
ORD1816,CUST182,2023-03-24 21:37:00,Eggs,Dairy,3,233.05,Mumbai,15.86,Delivered
ORD1817,CUST294,2023-05-28 07:37:00,Wheat Flour,Grains,2,305.97,Pune,54.09,Delivered
ORD1818,CUST359,2023-07-07 09:07:00,Wheat Flour,Grains,2,303.97,Mumbai,64.64,Delivered
ORD1819,CUST267,2023-10-24 10:59:00,Bananas,Fruits,1,306.67,Kolkata,42.86,Delivered
ORD1820,CUST194,2023-08-16 14:46:00,Apples,Fruits,3,374.24,Chennai,20.6,Delivered
ORD1821,CUST288,2023-09-02 03:09:00,Tomatoes,Vegetables,2,173.71,Kolkata,,Cancelled
ORD1822,CUST231,2023-08-31 16:39:00,Toothpaste,Personal Care,4,116.7,Delhi,24.37,Delivered
ORD1823,CUST473,2023-04-26 16:45:00,Milk,Dairy,4,380.03,Pune,71.35,Delivered
ORD1824,CUST134,2023-09-24 09:27:00,Tomatoes,Vegetables,2,36.98,Pune,31.92,Delivered
ORD1825,CUST153,2023-01-03 03:30:00,Potatoes,Vegetables,2,471.59,Kolkata,,Returned
ORD1826,CUST478,2023-05-29 18:36:00,Shampoo,Personal Care,2,463.83,Mumbai,56.05,Delivered
ORD1827,CUST213,2023-11-03 16:51:00,Toothpaste,Personal Care,5,103.85,Delhi,79.78,Delivered
ORD1828,CUST436,2023-05-10 23:37:00,Eggs,Dairy,3,310.75,Hyderabad,27.07,Delivered
ORD1829,CUST186,2023-03-31 12:47:00,Bread,Bakery,1,410.73,Mumbai,12.8,Delivered
ORD1830,CUST116,2023-09-23 10:02:00,Wheat Flour,Grains,3,200.3,Pune,77.89,Delivered
ORD1831,CUST254,2023-12-21 10:40:00,Shampoo,Personal Care,4,256.97,Bangalore,31.02,Delivered
ORD1832,CUST153,2023-01-31 18:25:00,Butter,Dairy,1,384.56,Hyderabad,19.86,Delivered
ORD1833,CUST187,2023-02-17 15:05:00,Bananas,Fruits,5,430.03,Mumbai,83.97,Delivered
ORD1834,CUST231,2023-03-03 11:44:00,Wheat Flour,Grains,5,260.81,Chennai,58.05,Delivered
ORD1835,CUST392,2023-11-15 06:36:00,Milk,Dairy,5,492.01,Kolkata,,Cancelled
ORD1836,CUST350,2023-06-01 02:47:00,Bread,Bakery,3,396.46,Mumbai,30.9,Delivered
ORD1837,CUST406,2023-07-12 14:28:00,Tomatoes,Vegetables,2,469.41,Bangalore,,Cancelled
ORD1838,CUST294,2023-05-01 02:43:00,Tomatoes,Vegetables,2,495.34,Delhi,54.09,Delivered
ORD1839,CUST277,2023-07-21 09:02:00,Shampoo,Personal Care,2,303.51,Delhi,,Returned
ORD1840,CUST466,2023-06-28 03:46:00,Butter,Dairy,5,20.17,Chennai,32.69,Delivered
ORD1841,CUST425,2023-11-09 07:13:00,Milk,Dairy,5,72.88,Hyderabad,69.94,Delivered
ORD1842,CUST158,2023-06-11 05:17:00,Tomatoes,Vegetables,1,315.55,Kolkata,38.73,Delivered
ORD1843,CUST354,2023-08-15 17:39:00,Onions,Vegetables,1,356.7,Mumbai,50.91,Delivered
ORD1844,CUST409,2023-07-02 22:56:00,Milk,Dairy,3,54.52,Delhi,40.31,Delivered
ORD1845,CUST237,2023-01-16 17:02:00,Toothpaste,Personal Care,5,458.46,Hyderabad,35.22,Delivered
ORD1846,CUST242,2023-04-16 14:37:00,Rice,Grains,4,431.24,Kolkata,,Cancelled
ORD1847,CUST500,2023-10-03 09:02:00,Shampoo,Personal Care,4,88.9,Kolkata,,Cancelled
ORD1848,CUST146,2023-05-03 17:41:00,Shampoo,Personal Care,2,69.4,Bangalore,41.06,Delivered
ORD1849,CUST412,2023-02-15 16:08:00,Toothpaste,Personal Care,1,39.16,Kolkata,,Cancelled
ORD1850,CUST446,2023-04-06 04:52:00,Bananas,Fruits,3,268.71,Kolkata,73.26,Delivered
ORD1851,CUST258,2023-03-07 06:07:00,Apples,Fruits,3,367.65,Chennai,11.62,Delivered
ORD1852,CUST425,2023-04-02 03:17:00,Butter,Dairy,3,89.21,Kolkata,,Returned
ORD1853,CUST179,2023-11-12 18:04:00,Apples,Fruits,5,130.92,Delhi,89.28,Delivered
ORD1854,CUST200,2023-02-24 16:17:00,Milk,Dairy,2,33.45,Kolkata,79.16,Delivered
ORD1855,CUST137,2023-01-07 10:24:00,Fish,Meat,2,378.33,Kolkata,11.79,Delivered
ORD1856,CUST422,2023-03-31 19:11:00,Fish,Meat,5,491.66,Bangalore,17.28,Delivered
ORD1857,CUST451,2023-10-13 19:19:00,Butter,Dairy,5,134.36,Chennai,35.04,Delivered
ORD1858,CUST123,2023-08-30 17:57:00,Potatoes,Vegetables,1,412.24,Kolkata,88.55,Delivered
ORD1859,CUST379,2023-10-04 04:33:00,Bread,Bakery,5,266.01,Mumbai,61.49,Delivered
ORD1860,CUST386,2023-11-20 03:35:00,Toothpaste,Personal Care,4,346.44,Pune,43.32,Delivered
ORD1861,CUST405,2023-01-04 07:20:00,Toothpaste,Personal Care,2,170.64,Kolkata,23.54,Delivered
ORD1862,CUST481,2023-03-09 21:04:00,Wheat Flour,Grains,3,260.13,Delhi,44.07,Delivered
ORD1863,CUST323,2023-07-07 16:44:00,Toothpaste,Personal Care,5,202.95,Chennai,56.14,Delivered
ORD1864,CUST100,2023-03-23 08:34:00,Fish,Meat,2,494.69,Delhi,,Cancelled
ORD1865,CUST179,2023-05-01 23:46:00,Eggs,Dairy,2,240.99,Pune,72.94,Delivered
ORD1866,CUST350,2023-09-08 01:59:00,Toothpaste,Personal Care,2,465.49,Delhi,,Returned
ORD1867,CUST482,2023-03-23 03:24:00,Bananas,Fruits,4,365.71,Pune,58.53,Delivered
ORD1868,CUST275,2023-09-20 14:49:00,Shampoo,Personal Care,3,419.02,Pune,,Cancelled
ORD1869,CUST323,2023-02-08 10:20:00,Milk,Dairy,4,218.72,Pune,77.8,Delivered
ORD1870,CUST449,2023-12-26 18:39:00,Rice,Grains,5,267.88,Bangalore,73.9,Delivered
ORD1871,CUST124,2023-07-29 22:36:00,Potatoes,Vegetables,1,122.8,Mumbai,,Returned
ORD1872,CUST349,2023-04-20 10:16:00,Tomatoes,Vegetables,3,353.1,Kolkata,85.54,Delivered
ORD1873,CUST147,2023-12-05 16:46:00,Fish,Meat,4,150.98,Pune,30.67,Delivered
ORD1874,CUST249,2023-11-07 04:49:00,Toothpaste,Personal Care,5,193.5,Delhi,,Returned
ORD1875,CUST120,2023-03-13 14:08:00,Bread,Bakery,4,32.98,Chennai,,Returned
ORD1876,CUST226,2023-12-20 16:34:00,Apples,Fruits,2,330.21,Delhi,59.41,Delivered
ORD1877,CUST345,2023-08-02 12:58:00,Fish,Meat,3,331.31,Chennai,86.9,Delivered
ORD1878,CUST165,2023-11-11 20:03:00,Wheat Flour,Grains,4,403.67,Kolkata,51.93,Delivered
ORD1879,CUST241,2023-09-02 03:35:00,Fish,Meat,3,307.15,Kolkata,87.05,Delivered
ORD1880,CUST199,2023-03-16 23:48:00,Shampoo,Personal Care,4,141.45,Hyderabad,16.12,Delivered
ORD1881,CUST130,2023-02-09 16:02:00,Bread,Bakery,4,142.54,Pune,33.69,Delivered
ORD1882,CUST324,2023-08-05 01:04:00,Shampoo,Personal Care,1,303.48,Hyderabad,83.87,Delivered
ORD1883,CUST279,2023-04-28 12:11:00,Wheat Flour,Grains,4,268.56,Bangalore,,Cancelled
ORD1884,CUST461,2023-03-24 19:00:00,Bread,Bakery,1,485.61,Chennai,,Returned
ORD1885,CUST453,2023-08-09 11:40:00,Wheat Flour,Grains,5,328.23,Delhi,46.64,Delivered
ORD1886,CUST199,2023-11-27 03:48:00,Toothpaste,Personal Care,4,243.46,Bangalore,79.32,Delivered
ORD1887,CUST364,2023-11-05 19:35:00,Apples,Fruits,2,265.58,Delhi,54.0,Delivered
ORD1888,CUST372,2023-06-21 15:44:00,Bananas,Fruits,1,444.04,Pune,76.81,Delivered
ORD1889,CUST214,2023-11-22 06:31:00,Onions,Vegetables,5,61.15,Pune,13.2,Delivered
ORD1890,CUST161,2023-08-09 08:21:00,Bread,Bakery,3,360.94,Hyderabad,37.43,Delivered
ORD1891,CUST245,2023-12-14 16:13:00,Wheat Flour,Grains,3,65.04,Chennai,56.75,Delivered
ORD1892,CUST116,2023-10-04 03:44:00,Shampoo,Personal Care,1,136.19,Chennai,76.57,Delivered
ORD1893,CUST321,2023-10-09 12:49:00,Butter,Dairy,3,111.7,Kolkata,56.18,Delivered
ORD1894,CUST229,2023-03-04 10:37:00,Butter,Dairy,4,440.3,Hyderabad,68.77,Delivered
ORD1895,CUST146,2023-10-15 23:47:00,Tomatoes,Vegetables,3,69.0,Pune,33.82,Delivered
ORD1896,CUST285,2023-07-26 16:34:00,Chicken,Meat,3,126.77,Mumbai,72.41,Delivered
ORD1897,CUST309,2023-04-06 22:13:00,Bananas,Fruits,4,153.34,Hyderabad,31.24,Delivered
ORD1898,CUST221,2023-12-24 02:38:00,Butter,Dairy,2,281.81,Chennai,10.54,Delivered
ORD1899,CUST289,2023-04-10 00:09:00,Fish,Meat,4,23.21,Mumbai,33.95,Delivered
ORD1900,CUST428,2023-10-25 21:53:00,Fish,Meat,4,154.54,Bangalore,,Cancelled
ORD1901,CUST236,2023-01-26 18:49:00,Bread,Bakery,1,193.39,Hyderabad,67.09,Delivered
ORD1902,CUST462,2023-04-21 09:53:00,Milk,Dairy,2,208.83,Chennai,67.38,Delivered
ORD1903,CUST491,2023-09-20 19:43:00,Chicken,Meat,2,140.25,Kolkata,46.6,Delivered
ORD1904,CUST109,2023-01-14 22:20:00,Milk,Dairy,2,430.01,Delhi,26.15,Delivered
ORD1905,CUST266,2023-01-31 00:57:00,Shampoo,Personal Care,1,143.05,Pune,48.35,Delivered
ORD1906,CUST400,2023-07-30 05:47:00,Chicken,Meat,1,448.09,Delhi,,Cancelled
ORD1907,CUST115,2023-01-18 14:50:00,Wheat Flour,Grains,1,412.33,Kolkata,13.44,Delivered
ORD1908,CUST404,2023-02-07 17:02:00,Chicken,Meat,3,74.06,Hyderabad,,Returned
ORD1909,CUST166,2023-05-24 17:24:00,Bread,Bakery,3,47.96,Hyderabad,51.95,Delivered
ORD1910,CUST463,2023-01-18 10:13:00,Wheat Flour,Grains,3,73.77,Hyderabad,14.07,Delivered
ORD1911,CUST261,2023-10-02 16:48:00,Wheat Flour,Grains,2,135.61,Delhi,,Cancelled
ORD1912,CUST347,2023-08-04 03:20:00,Milk,Dairy,2,412.19,Kolkata,14.99,Delivered
ORD1913,CUST175,2023-01-28 03:42:00,Bananas,Fruits,2,123.32,Kolkata,42.35,Delivered
ORD1914,CUST200,2023-04-07 05:30:00,Potatoes,Vegetables,4,198.86,Hyderabad,,Returned
ORD1915,CUST176,2023-09-25 06:22:00,Rice,Grains,1,32.24,Hyderabad,76.63,Delivered
ORD1916,CUST488,2023-04-08 00:12:00,Bananas,Fruits,2,305.24,Mumbai,83.83,Delivered
ORD1917,CUST331,2023-12-03 12:44:00,Bananas,Fruits,1,382.01,Delhi,28.21,Delivered
ORD1918,CUST453,2023-10-01 00:30:00,Tomatoes,Vegetables,5,175.1,Delhi,66.56,Delivered
ORD1919,CUST383,2023-01-12 13:18:00,Rice,Grains,5,92.39,Chennai,52.07,Delivered
ORD1920,CUST218,2023-11-07 01:29:00,Fish,Meat,2,392.1,Chennai,27.29,Delivered
ORD1921,CUST323,2023-10-24 22:09:00,Onions,Vegetables,3,62.37,Bangalore,44.32,Delivered
ORD1922,CUST278,2023-01-01 06:20:00,Chicken,Meat,2,35.39,Chennai,74.6,Delivered
ORD1923,CUST322,2023-10-01 23:07:00,Eggs,Dairy,2,341.08,Pune,67.43,Delivered
ORD1924,CUST201,2023-10-17 14:24:00,Shampoo,Personal Care,1,53.57,Chennai,46.69,Delivered
ORD1925,CUST154,2023-07-22 08:26:00,Wheat Flour,Grains,1,228.76,Chennai,76.87,Delivered
ORD1926,CUST416,2023-11-13 00:21:00,Fish,Meat,2,125.73,Kolkata,,Returned
ORD1927,CUST136,2023-01-15 04:43:00,Rice,Grains,3,429.31,Chennai,,Cancelled
ORD1928,CUST233,2023-06-22 21:50:00,Apples,Fruits,5,477.17,Hyderabad,61.09,Delivered
ORD1929,CUST429,2023-11-06 15:51:00,Eggs,Dairy,5,301.8,Bangalore,,Cancelled
ORD1930,CUST382,2023-08-01 05:10:00,Chicken,Meat,1,173.8,Delhi,55.27,Delivered
ORD1931,CUST343,2023-07-13 15:16:00,Bread,Bakery,5,267.9,Chennai,25.97,Delivered
ORD1932,CUST372,2023-10-29 17:55:00,Shampoo,Personal Care,1,274.73,Kolkata,42.69,Delivered
ORD1933,CUST305,2023-09-05 22:55:00,Apples,Fruits,3,83.03,Hyderabad,86.41,Delivered
ORD1934,CUST345,2023-04-01 15:05:00,Bananas,Fruits,1,45.63,Chennai,32.07,Delivered
ORD1935,CUST225,2023-03-29 23:21:00,Butter,Dairy,1,216.12,Hyderabad,,Cancelled
ORD1936,CUST343,2023-06-26 15:40:00,Chicken,Meat,1,273.26,Hyderabad,,Returned
ORD1937,CUST181,2023-12-01 20:17:00,Fish,Meat,1,32.73,Bangalore,36.21,Delivered
ORD1938,CUST382,2023-10-15 08:29:00,Apples,Fruits,2,427.24,Pune,,Cancelled
ORD1939,CUST146,2023-11-26 07:23:00,Tomatoes,Vegetables,3,262.19,Bangalore,30.54,Delivered
ORD1940,CUST407,2023-07-03 07:53:00,Bananas,Fruits,1,26.4,Pune,10.08,Delivered
ORD1941,CUST499,2023-05-05 08:16:00,Rice,Grains,2,55.77,Kolkata,,Cancelled
ORD1942,CUST360,2023-05-01 04:40:00,Rice,Grains,2,416.35,Pune,87.46,Delivered
ORD1943,CUST309,2023-11-09 15:10:00,Tomatoes,Vegetables,2,398.1,Chennai,47.6,Delivered
ORD1944,CUST334,2023-04-17 17:27:00,Potatoes,Vegetables,2,164.16,Bangalore,30.46,Delivered
ORD1945,CUST347,2023-01-26 23:51:00,Shampoo,Personal Care,3,40.47,Pune,88.76,Delivered
ORD1946,CUST437,2023-05-14 15:34:00,Potatoes,Vegetables,3,431.25,Hyderabad,31.98,Delivered
ORD1947,CUST377,2023-10-27 20:55:00,Butter,Dairy,5,212.59,Chennai,20.07,Delivered
ORD1948,CUST393,2023-09-23 18:00:00,Fish,Meat,2,366.33,Chennai,60.27,Delivered
ORD1949,CUST386,2023-10-17 22:27:00,Tomatoes,Vegetables,1,114.55,Kolkata,34.5,Delivered
ORD1950,CUST458,2023-09-11 11:05:00,Toothpaste,Personal Care,1,334.53,Chennai,34.77,Delivered
ORD1951,CUST304,2023-11-13 05:24:00,Chicken,Meat,2,79.34,Bangalore,72.14,Delivered
ORD1952,CUST468,2023-01-12 01:34:00,Onions,Vegetables,4,461.51,Chennai,75.57,Delivered
ORD1953,CUST351,2023-07-28 21:39:00,Eggs,Dairy,2,70.87,Delhi,89.96,Delivered
ORD1954,CUST231,2023-03-06 11:39:00,Apples,Fruits,3,419.05,Kolkata,42.77,Delivered
ORD1955,CUST296,2023-12-24 19:50:00,Fish,Meat,1,351.22,Bangalore,,Returned
ORD1956,CUST195,2023-05-14 18:15:00,Rice,Grains,4,115.21,Chennai,48.09,Delivered
ORD1957,CUST232,2023-08-29 19:57:00,Tomatoes,Vegetables,3,364.62,Delhi,43.35,Delivered
ORD1958,CUST459,2023-03-20 21:13:00,Onions,Vegetables,1,219.19,Bangalore,,Returned
ORD1959,CUST388,2023-07-12 03:44:00,Butter,Dairy,4,316.84,Pune,77.12,Delivered
ORD1960,CUST284,2023-02-20 11:50:00,Tomatoes,Vegetables,2,54.64,Delhi,14.6,Delivered
ORD1961,CUST458,2023-04-16 05:14:00,Chicken,Meat,4,497.09,Delhi,33.28,Delivered
ORD1962,CUST468,2023-07-28 12:43:00,Toothpaste,Personal Care,1,151.59,Mumbai,30.63,Delivered
ORD1963,CUST274,2023-03-12 14:34:00,Shampoo,Personal Care,4,253.64,Bangalore,19.59,Delivered
ORD1964,CUST316,2023-11-22 06:38:00,Onions,Vegetables,2,47.56,Mumbai,30.87,Delivered
ORD1965,CUST183,2023-09-13 02:48:00,Butter,Dairy,4,297.66,Pune,,Returned
ORD1966,CUST172,2023-01-03 03:06:00,Wheat Flour,Grains,2,288.74,Hyderabad,13.73,Delivered
ORD1967,CUST142,2023-11-23 15:38:00,Bananas,Fruits,3,400.79,Delhi,,Cancelled
ORD1968,CUST280,2023-04-13 08:55:00,Shampoo,Personal Care,3,261.65,Bangalore,59.45,Delivered
ORD1969,CUST446,2023-08-10 12:09:00,Onions,Vegetables,3,255.02,Pune,65.32,Delivered
ORD1970,CUST275,2023-06-12 10:55:00,Onions,Vegetables,5,220.92,Mumbai,24.33,Delivered
ORD1971,CUST387,2023-01-06 14:38:00,Bananas,Fruits,2,26.42,Mumbai,58.45,Delivered
ORD1972,CUST439,2023-08-10 08:46:00,Bread,Bakery,2,184.4,Delhi,84.73,Delivered
ORD1973,CUST415,2023-12-16 18:38:00,Bananas,Fruits,4,244.55,Chennai,68.79,Delivered
ORD1974,CUST350,2023-12-19 17:39:00,Tomatoes,Vegetables,5,302.68,Chennai,17.14,Delivered
ORD1975,CUST384,2023-07-25 14:37:00,Tomatoes,Vegetables,5,48.4,Hyderabad,87.06,Delivered
ORD1976,CUST332,2023-05-28 15:38:00,Onions,Vegetables,4,376.94,Bangalore,71.72,Delivered
ORD1977,CUST484,2023-10-08 18:33:00,Wheat Flour,Grains,5,67.1,Pune,72.66,Delivered
ORD1978,CUST227,2023-07-20 09:27:00,Tomatoes,Vegetables,1,125.98,Delhi,79.71,Delivered
ORD1979,CUST428,2023-03-10 00:26:00,Toothpaste,Personal Care,2,210.68,Bangalore,58.64,Delivered
ORD1980,CUST415,2023-12-22 08:48:00,Bananas,Fruits,2,442.52,Mumbai,34.91,Delivered
ORD1981,CUST490,2023-01-23 13:37:00,Wheat Flour,Grains,5,459.55,Mumbai,,Returned
ORD1982,CUST126,2023-01-06 07:28:00,Wheat Flour,Grains,1,344.46,Bangalore,66.25,Delivered
ORD1983,CUST286,2023-11-29 17:27:00,Tomatoes,Vegetables,3,249.91,Kolkata,32.02,Delivered
ORD1984,CUST361,2023-02-01 19:45:00,Bananas,Fruits,3,339.47,Chennai,14.7,Delivered
ORD1985,CUST229,2023-11-16 16:29:00,Potatoes,Vegetables,4,190.81,Bangalore,32.44,Delivered
ORD1986,CUST330,2023-10-18 14:45:00,Potatoes,Vegetables,4,102.07,Pune,41.15,Delivered
ORD1987,CUST471,2023-03-25 03:41:00,Eggs,Dairy,2,143.32,Hyderabad,64.39,Delivered
ORD1988,CUST233,2023-07-24 00:11:00,Bread,Bakery,3,63.89,Mumbai,34.88,Delivered
ORD1989,CUST247,2023-05-31 20:05:00,Apples,Fruits,1,140.41,Hyderabad,,Cancelled
ORD1990,CUST414,2023-10-28 01:19:00,Rice,Grains,2,426.87,Delhi,42.97,Delivered
ORD1991,CUST102,2023-11-24 18:02:00,Wheat Flour,Grains,3,474.19,Mumbai,50.99,Delivered
ORD1992,CUST435,2023-11-28 07:44:00,Butter,Dairy,4,239.99,Delhi,19.29,Delivered
ORD1993,CUST486,2023-11-01 01:40:00,Potatoes,Vegetables,3,297.89,Hyderabad,,Returned
ORD1994,CUST341,2023-07-22 22:24:00,Tomatoes,Vegetables,2,374.03,Delhi,34.31,Delivered
ORD1995,CUST471,2023-02-28 18:04:00,Bananas,Fruits,4,499.91,Hyderabad,,Cancelled
ORD1996,CUST140,2023-07-25 11:22:00,Onions,Vegetables,1,168.99,Kolkata,43.39,Delivered
ORD1997,CUST230,2023-01-17 13:19:00,Milk,Dairy,5,429.22,Delhi,78.9,Delivered
ORD1998,CUST291,2023-11-18 06:01:00,Fish,Meat,5,126.03,Mumbai,71.74,Delivered
ORD1999,CUST348,2023-02-04 11:27:00,Milk,Dairy,2,389.85,Chennai,,Returned
